Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_1551,0.0004990557033387136,0.1758160734031436,0.005062878865890022,1.0,0.8246829823001951
hash_2964,0.0007084272311716236,0.17614699202837503,0.004662938560551284,1.0,0.8245614352027967
hash_29057,0.00034213623780927053,0.17597442796594415,0.005068669168525952,1.0,0.8243677082718652
hash_32733,0.00022349036927982752,0.17599099829670808,0.002553045639560572,1.0,0.8242324920725719
hash_698,0.0002289762459089332,0.17611205329306348,0.003967532703413508,1.0,0.8241169229528454
hash_10762,0.0008567049588369667,0.17682969479063096,0.004211603934394377,1.0,0.8240270101682061
hash_5021,0.000957759401549919,0.17697150070658169,0.006057049114732888,1.0,0.8239862586949682
hash_12364,0.0009725344915870272,0.177056243392684,0.005166382935677596,1.0,0.823916291098903
hash_16938,0.0002902172329839625,0.17643976860936111,0.00319514291389864,1.0,0.8238504486236229
hash_23731,0.00037608810178668635,0.17657881715905294,0.004529012547844927,1.0,0.8237972709427337
hash_15506,0.0003363273647056418,0.17658187051703458,0.005430597322934191,1.0,0.8237544568476711
hash_14028,0.00013671407200416564,0.17639131202133787,0.004117681233275029,1.0,0.8237454020506663
hash_14958,0.0004011100605780121,0.1766877649118244,0.00486973755847675,1.0,0.8237133451487537
hash_9769,0.0005665460916138335,0.17697065939119147,0.0032241363485472183,1.0,0.8235958867004223
hash_17132,0.00012001233947247245,0.17691247212711725,0.004617062637295156,1.0,0.8232075402123552
hash_11983,8.453870287367243e-05,0.17710787993946073,0.003760620367538093,1.0,0.8229766587634129
hash_30732,0.000221441692511381,0.17726726767374423,0.0034348728847672537,1.0,0.8229541740187672
hash_2475,0.000181790976503585,0.1772785381298343,0.0031706514751909352,1.0,0.8229032528466693
hash_11236,0.0007598654989468959,0.17790281025923185,0.004582877149859014,1.0,0.8228570552397151
hash_14038,0.0001518889493033288,0.1773036089609146,0.004955438217472658,1.0,0.8228482799883887
hash_15075,0.0006055179732573291,0.17778762101145737,0.002666727998881406,1.0,0.8228178969618
hash_26402,0.0005665903344500488,0.1777710150589747,0.0022531429682285343,1.0,0.8227955752754754
hash_30996,0.0008853117786837351,0.1781639241714506,0.003712143329526627,1.0,0.8227213876072332
hash_6208,0.0008252832267519796,0.17821680491639996,0.004712850330938576,1.0,0.822608478310352
hash_3943,0.00039408797991968017,0.17779847146057579,0.004611923017557278,1.0,0.8225956165193438
hash_5525,0.0006960433069257207,0.17811863460460434,0.004976708055633321,1.0,0.8225774087023213
hash_23012,0.0008756997385549677,0.17831829084638512,0.004107549960538888,1.0,0.8225574088921699
hash_7770,0.00026113791174544394,0.1777165716164934,0.0037155248954508237,1.0,0.822544566295252
hash_6697,0.0003442326914330267,0.1779071179246289,0.0043668768815041635,1.0,0.8224371147668043
hash_16800,0.0002096520416231042,0.1779726934513773,0.00341023849163386,1.0,0.8222369585902457
hash_20445,0.00018201802605236807,0.17796368125679388,0.004919763815641814,1.0,0.8222183367692585
hash_29802,0.0003939913368826265,0.17818757014786704,0.004508611623012059,1.0,0.8222064211890157
hash_21401,0.00022586529520260035,0.1780270742679243,0.002223084611542667,1.0,0.8221987910272782
