Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_3262,0.00020895428104590084,0.1807224579109046,0.003877735910347167,1.0,0.8194864963701414
hash_2409,0.00036104113371354153,0.18102678899080277,0.004422462482176488,1.0,0.8193342521429108
hash_10549,0.0008962383199431298,0.1815666448681919,0.003953274757280562,1.0,0.8193295934517513
hash_5507,6.660743793861454e-06,0.1807687495736956,0.0031741294042479436,1.0,0.8192379111700983
hash_13582,0.000552097612283073,0.18138520106767314,0.005094836591575887,1.0,0.81916689654461
hash_8748,6.444854981917896e-05,0.18092186526956794,0.002653893089868123,1.0,0.8191425832802512
hash_17973,0.00027863351313985914,0.1811764748068183,0.0029114001726335786,1.0,0.8191021587063216
hash_18152,0.0005253636098567332,0.18153434460828544,0.004293069059863826,1.0,0.8189910190015713
hash_28513,0.0009281574334215423,0.18199441600579225,0.0035137747624824187,1.0,0.8189337414276292
hash_9314,7.205431594400472e-05,0.18117226885705,0.0030232474133308086,1.0,0.818899785458894
hash_6078,0.00023375970469919128,0.18141144642574397,0.0052442801675115416,1.0,0.8188223132789554
hash_29800,0.00025171772081893226,0.18145581684080472,0.005696612739549117,1.0,0.8187959008800143
hash_21277,0.0004940510423976105,0.1817542425804877,0.003938573779808016,1.0,0.81873980846191
hash_21193,2.840863350204812e-06,0.18128580141896766,0.0017939679907344778,1.0,0.8187170394443825
hash_13537,0.0002247520858653931,0.18158222616828268,0.0030888955610142957,1.0,0.8186425259175827
hash_30919,9.37779169868101e-05,0.1814628927431826,0.0032712421903808445,1.0,0.8186308851738041
hash_7297,8.9203766430568e-05,0.18145833109208287,0.003176818554580697,1.0,0.8186308726743478
hash_30409,0.0010050671604875225,0.18237572839171834,0.0040769141302414765,1.0,0.8186293387687692
hash_22543,0.0008462991534012226,0.1822242151201846,0.0038934085428205573,1.0,0.8186220840332167
hash_9483,0.00022537693514419657,0.1816380419499237,0.0027314097018347762,1.0,0.8185873349852204
hash_29636,0.00021952512895199647,0.18164216952900897,0.004003504312181557,1.0,0.8185773555999432
hash_25420,0.00016492876741766458,0.18161576504340046,0.003898377987862279,1.0,0.8185491637240172
hash_23049,0.0009019706684560862,0.1824258479796222,0.003814634528203203,1.0,0.818476122688834
hash_16385,0.0005395188618487864,0.18222694217589772,0.003893359014292954,1.0,0.8183125766859511
hash_25029,1.883957859126277e-05,0.1817575032091638,0.0028208488410800822,1.0,0.8182613363694273
hash_18087,0.0003167844794420053,0.1822251249673858,0.0037105631441627157,1.0,0.8180916595120562
hash_5608,0.0003243486759504041,0.1823265301849371,0.002612356190010248,1.0,0.8179978184910133
hash_13055,0.0005991456546684577,0.1826251885000653,0.004074518865781845,1.0,0.8179739571546033
hash_19583,0.00045297852272632375,0.18251963322715095,0.005604597162662175,1.0,0.8179333452955754
hash_15412,9.476888366333207e-05,0.18218969281419922,0.004945519834152707,1.0,0.8179050760694642
hash_1287,0.00011903209921447102,0.1825698472106589,0.0041909493099504475,1.0,0.8175491848885554
hash_14696,5.438879507244819e-05,0.18253832373054577,0.0028059517121353014,1.0,0.8175160650645266
hash_17538,0.0002632387016758499,0.18275021080491233,0.002665087714526068,1.0,0.8175130278967635
hash_18620,1.164954564117086e-05,0.18251492056237953,0.0038492831136411948,1.0,0.8174967289832618
hash_8553,0.0003383070399967929,0.1828671897025638,0.0034810911848384553,1.0,0.8174711173374329
hash_7513,0.00046856302112540196,0.18310504116583715,0.00452628420861134,1.0,0.8173635218552883
hash_30273,0.00024767379153574094,0.1829381102397083,0.0042613038982543,1.0,0.8173095635518275
hash_454,0.001246436803814507,0.18397297245769906,0.004961620616637256,1.0,0.8172734643461155
hash_32287,0.00014690451181381976,0.18302021498332874,0.0036286542578007706,1.0,0.8171266895284851
hash_13143,0.0005204444195929027,0.18339951661750847,0.004642828796481726,1.0,0.8171209278020846
hash_11441,0.0007403411663954773,0.18366116111119085,0.003866701320806137,1.0,0.8170791800552046
hash_26606,0.00011432230363663723,0.18304698532007763,0.003495702468931586,1.0,0.817067336983559
hash_32202,0.0008304522613384648,0.1839741754122265,0.005589567480954397,1.0,0.816856276849112
hash_13971,8.728877523966548e-05,0.18325468035082673,0.006061754928940152,1.0,0.816832608424413
hash_29759,7.374290884278196e-05,0.18327754600366675,0.0037395936189557892,1.0,0.8167961969051761
hash_1594,0.0009966803100867816,0.18432558065913826,0.00565846903757684,1.0,0.8166710996509484
hash_7715,0.0005159218807140501,0.1839862878205514,0.004592571325756291,1.0,0.8165296340601627
hash_30235,0.00010314660609642518,0.1836140633515524,0.0040751369686988816,1.0,0.816489083254544
hash_15911,0.00040023310068218335,0.1839246444109595,0.003355276829405236,1.0,0.8164755886897228
hash_426,0.0003558282591020622,0.18388722209961356,0.002694203484095038,1.0,0.8164686061594886
hash_7093,0.0003376121008437137,0.18387437098424741,0.0036210335147875477,1.0,0.8164632411165964
hash_3247,2.4923040883229434e-05,0.18378006726964907,0.0027225434426480194,1.0,0.8162448557712343
hash_11855,0.00033470260364116666,0.1841032524085523,0.00537570247117114,1.0,0.8162314501950888
hash_1623,0.00014615921207907761,0.1840102133825993,0.0030595338323304343,1.0,0.8161359458294798
hash_22343,3.142515305197587e-05,0.18390554209716142,0.0039921672925038645,1.0,0.8161258830558906
hash_8730,3.863354509896137e-05,0.1839176669987725,0.003625213449400268,1.0,0.8161209665463265
